Timestamp,acc.z,pm.vbat,stabilizer.intToOut,stabilizer.thrust,stateEstimate.az
50073,-1.0180392265319824,3.7847506999969482,49470134,29051.0,-0.42146897315979004
50083,-1.0163732767105103,3.790029287338257,49480025,28752.0,-0.42024797201156616
50093,-1.0187716484069824,3.7847506999969482,49489905,28548.0,-0.4152962565422058
50103,-1.0186971426010132,3.7794721126556396,49499796,28349.0,-0.4168776869773865
50113,-1.018043875694275,3.7794721126556396,49509684,28349.0,-0.41502606868743896
50123,-1.0186406373977661,3.7794721126556396,49519571,28088.0,-0.4150348901748657
50133,-1.0195835828781128,3.7794721126556396,49529457,27787.0,-0.41437405347824097
50143,-1.0197224617004395,3.7794721126556396,49539343,27588.0,-0.4122520685195923
50153,-1.017116665840149,3.7794721126556396,49549233,27588.0,-0.4110720157623291
50163,-1.01719069480896,3.7794721126556396,49559118,27322.0,-0.4096546769142151
50173,-1.0178678035736084,3.790029287338257,49569007,26988.0,-0.4087192416191101
50183,-1.0176113843917847,3.790029287338257,49578901,26786.0,-0.4080243706703186
50193,-1.016825556755066,3.790029287338257,49588784,26786.0,-0.4078059196472168
50203,-1.0153638124465942,3.7847506999969482,49598673,26383.0,-0.4084004759788513
50213,-1.0173765420913696,3.7847506999969482,49608554,26153.0,-0.4025101661682129
50223,-1.0190339088439941,3.7794721126556396,49618442,25954.0,-0.4005703926086426
50233,-1.0192891359329224,3.7794721126556396,49628336,25954.0,-0.39894652366638184
50243,-1.0188841819763184,3.7794721126556396,49638222,25727.0,-0.39757299423217773
50253,-1.0191576480865479,3.7847506999969482,49648105,25428.0,-0.3965873718261719
50263,-1.0206968784332275,3.7847506999969482,49657997,25227.0,-0.394325852394104
50273,-1.02029287815094,3.790029287338257,49667881,25227.0,-0.3919353485107422
50283,-1.0191243886947632,3.790029287338257,49677784,24857.0,-0.38982874155044556
50293,-1.0171300172805786,3.790029287338257,49687665,24656.0,-0.3898046612739563
50303,-1.0182079076766968,3.790029287338257,49697543,24458.0,-0.38785237073898315
50313,-1.0179572105407715,3.7847506999969482,49707436,24458.0,-0.3843640685081482
50323,-1.0155330896377563,3.7847506999969482,49717318,24056.0,-0.38537460565567017
50333,-1.01666259765625,3.7847506999969482,49727210,23850.0,-0.384390652179718
50343,-1.016570806503296,3.7847506999969482,49737094,23651.0,-0.381248414516449
50353,-1.0174200534820557,3.790029287338257,49746981,23651.0,-0.3796139359474182
50363,-1.0165988206863403,3.790029287338257,49756874,23363.0,-0.3765046000480652
50373,-1.016564965248108,3.790029287338257,49766756,23062.0,-0.3746799826622009
50383,-1.017937183380127,3.7953078746795654,49776651,22863.0,-0.373379111289978
50393,-1.015846610069275,3.790029287338257,49786532,22863.0,-0.3732677102088928
50403,-1.0174448490142822,3.790029287338257,49796436,22526.0,-0.3702470064163208
50413,-1.0168988704681396,3.7847506999969482,49806307,22230.0,-0.3666388988494873
50423,-1.017295241355896,3.7847506999969482,49816194,22031.0,-0.3650889992713928
50433,-1.0177274942398071,3.7847506999969482,49826087,22031.0,-0.3623531460762024
50443,-1.0167644023895264,3.7847506999969482,49835969,21772.0,-0.36072075366973877
50453,-1.015733003616333,3.790029287338257,49845858,21471.0,-0.3606211543083191
50463,-1.0209590196609497,3.790029287338257,49855749,21471.0,-0.35598015785217285
50473,-1.0189704895019531,3.7953078746795654,49865631,21271.0,-0.35603177547454834
50483,-1.0194705724716187,3.7953078746795654,49875525,21271.0,-0.3541364073753357
50493,-1.0177032947540283,3.7953078746795654,49885404,21271.0,-0.349470853805542
50503,-1.016289472579956,3.7953078746795654,49895295,21072.0,-0.3500232696533203
50513,-1.0175225734710693,3.790029287338257,49905182,21072.0,-0.34857791662216187
50523,-1.0180782079696655,3.790029287338257,49915071,21072.0,-0.3444267511367798
50533,-1.0185691118240356,3.7847506999969482,49924957,20422.0,-0.34139806032180786
50543,-1.0190460681915283,3.7847506999969482,49934846,19805.0,-0.3394024968147278
50553,-1.01936674118042,3.790029287338257,49944736,19805.0,-0.33568763732910156
50563,-1.017903208732605,3.790029287338257,49954625,19482.0,-0.33114147186279297
50573,-1.0169357061386108,3.7953078746795654,49964510,19160.0,-0.33280307054519653
50583,-1.0166536569595337,3.7953078746795654,49974401,19160.0,-0.3302820324897766
50593,-1.017446756362915,3.7953078746795654,49984288,18916.0,-0.3282574415206909
50603,-1.0160638093948364,3.7953078746795654,49994174,18616.0,-0.3260948657989502
50613,-1.015222191810608,3.790029287338257,50004061,18616.0,-0.3253176212310791
50623,-1.0167930126190186,3.790029287338257,50013948,18317.0,-0.3233420252799988
50633,-1.017521619796753,3.7847506999969482,50023836,18033.0,-0.3192533254623413
50643,-1.0184024572372437,3.790029287338257,50033724,18033.0,-0.3157954812049866
50653,-1.0169175863265991,3.790029287338257,50043608,17809.0,-0.313811719417572
50663,-1.0185234546661377,3.7953078746795654,50053498,17405.0,-0.3110851049423218
50673,-1.0200246572494507,3.800586462020874,50063383,17405.0,-0.30734509229660034
50683,-1.0185309648513794,3.800586462020874,50072305,17112.0,-0.3062562942504883
50693,-1.0168808698654175,3.800586462020874,50082183,16815.0,-0.30539649724960327
50703,-1.0169602632522583,3.7953078746795654,50092071,16615.0,-0.30404752492904663
50713,-1.0176327228546143,3.7953078746795654,50102942,16615.0,-0.29905861616134644
50723,-1.0177637338638306,3.7953078746795654,50111853,16317.0,-0.2974972724914551
50733,-1.0157545804977417,3.7953078746795654,50121732,0.0,-0.29712337255477905
50743,-1.0180590152740479,3.790029287338257,50131627,0.0,-0.2943493127822876
50753,-1.016710638999939,3.790029287338257,50141519,0.0,-0.2926557660102844
50763,-1.017529010772705,3.7953078746795654,50151398,0.0,-0.28837913274765015
50773,-1.0189197063446045,3.800586462020874,50161283,0.0,-0.2847468852996826
50783,-1.0189266204833984,3.800586462020874,50171181,0.0,-0.2813008427619934
50793,-1.0202363729476929,3.800586462020874,50181064,0.0,-0.2788410186767578
50803,-1.0189054012298584,3.800586462020874,50190956,0.0,-0.27862948179244995
50813,-1.016602873802185,3.7953078746795654,50200838,0.0,-0.2784324884414673
50823,-1.017829418182373,3.7953078746795654,50210726,0.0,-0.2739163041114807
50833,-1.0188039541244507,3.790029287338257,50220614,0.0,-0.2707543969154358
50843,-1.0166653394699097,3.7953078746795654,50230496,0.0,-0.27082061767578125
50853,-1.0169715881347656,3.7953078746795654,50240387,0.0,-0.2689397931098938
50863,-1.0172971487045288,3.7953078746795654,50250275,0.0,-0.2666166424751282
50873,-1.017812967300415,3.800586462020874,50260158,0.0,-0.26398366689682007
50883,-1.0169014930725098,3.800586462020874,50270051,0.0,-0.2603268623352051
50893,-1.0161722898483276,3.800586462020874,50279937,0.0,-0.2591862678527832
50903,-1.01796293258667,3.800586462020874,50289822,0.0,-0.2555769681930542
50913,-1.0163947343826294,3.800586462020874,50299708,0.0,-0.25369876623153687
50923,-1.018737554550171,3.7953078746795654,50309597,0.0,-0.24977177381515503
50933,-1.016451120376587,3.7953078746795654,50319490,0.0,-0.24934113025665283
50943,-1.0168750286102295,3.7953078746795654,50329372,0.0,-0.24653416872024536
50953,-1.0177524089813232,3.7953078746795654,50339259,0.0,-0.24477487802505493
50963,-1.0186539888381958,3.800586462020874,50349150,0.0,-0.24178200960159302
50973,-1.0188270807266235,3.800586462020874,50359039,0.0,-0.24055790901184082
50983,-1.0188302993774414,3.8058650493621826,50368926,0.0,-0.23810601234436035
50993,-1.0189632177352905,3.8058650493621826,50378809,0.0,-0.23640990257263184
51003,-1.0183628797531128,3.800586462020874,50388700,0.0,-0.23267966508865356
51013,-1.0176324844360352,3.800586462020874,50398585,0.0,-0.23307377099990845
51023,-1.0169167518615723,3.7953078746795654,50408472,0.0,-0.23113882541656494
51033,-1.01677668094635,3.7953078746795654,50418362,0.0,-0.22809255123138428
51043,-1.0201390981674194,3.7953078746795654,50428247,0.0,-0.22511309385299683
51053,-1.0183651447296143,3.7953078746795654,50438142,0.0,-0.22265005111694336
51063,-1.0153121948242188,3.800586462020874,50448029,0.0,-0.22416478395462036
51073,-1.0174334049224854,3.800586462020874,50457912,0.0,-0.22038453817367554
51083,-1.0185905694961548,3.8058650493621826,50467802,0.0,-0.2175666093826294
